FaixaInicial	FaixaFinal	Quantidade
250780254	250790253	10000
250790254	250800253	10000
250800254	250810253	10000
250810254	250820253	10000
250820254	250830253	10000
250830254	250840253	10000
250840254	250850253	10000
250850254	250860253	10000
250860254	250870253	10000
250870254	250880253	10000
250880254	250890253	10000
250890254	250900253	10000
250900254	250910253	10000
250910254	250920253	10000
250920254	250930253	10000
250930254	250940253	10000
250940254	250950253	10000
250950254	250960253	10000
250960254	250970253	10000
250970254	250980253	10000
250980254	250990253	10000
250990254	251000253	10000
251000254	251010253	10000
251010254	251020253	10000
251020254	251030253	10000
251030254	251040253	10000
251040254	251050253	10000
251050254	251060253	10000
251060254	251070253	10000
251070254	251080253	10000
251080254	251090253	10000
251090254	251100253	10000
251100254	251110253	10000
251110254	251120253	10000
251120254	251130253	10000
251130254	251140253	10000
251140254	251150253	10000
251150254	251160253	10000
251160254	251170253	10000
251170254	251180253	10000
251180254	251190253	10000
251190254	251200253	10000
251200254	251210253	10000
251210254	251220253	10000
251220254	251230253	10000
251230254	251240253	10000
251240254	251250253	10000
251250254	251260253	10000
251260254	251270253	10000
251270254	251280253	10000
251280254	251290253	10000
251290254	251300253	10000
251300254	251310253	10000
251310254	251320253	10000
251320254	251330253	10000
251330254	251340253	10000
251340254	251350253	10000
251350254	251360253	10000
251360254	251370253	10000
251370254	251380253	10000
251380254	251390253	10000
251390254	251400253	10000
251400254	251410253	10000
251410254	251420253	10000
251420254	251430253	10000
251430254	251440253	10000
251440254	251450253	10000
251450254	251460253	10000
251460254	251470253	10000
251470254	251480253	10000
251480254	251490253	10000
251490254	251500253	10000
251500254	251510253	10000
251510254	251520253	10000
251520254	251530253	10000
251530254	251540253	10000
251540254	251550253	10000
251550254	251560253	10000
251560254	251570253	10000
251570254	251580253	10000
251580254	251590253	10000
251590254	251600253	10000
251600254	251610253	10000
251610254	251620253	10000
251620254	251630253	10000
251630254	251640253	10000
251640254	251650253	10000
251650254	251660253	10000
251660254	251670253	10000
251670254	251680253	10000
251680254	251690253	10000
251690254	251700253	10000
251700254	251710253	10000
251710254	251720253	10000
251720254	251730253	10000
251730254	251740253	10000
251740254	251750253	10000
251750254	251760253	10000
251760254	251770253	10000
251770254	251780253	10000
251780254	251790253	10000
251790254	251800253	10000
251800254	251810253	10000
251810254	251820253	10000
251820254	251830253	10000
251830254	251840253	10000
251840254	251850253	10000
251850254	251860253	10000
251860254	251870253	10000
251870254	251880253	10000
251880254	251890253	10000
251890254	251900253	10000
251900254	251910253	10000
251910254	251920253	10000
251920254	251930025	9772
